Gene_id,E1,C1,E2,C2,mean_E,mean_C,log10Sum,log2FC,desc,Log10signal_Q,t,prob,-log10pvalue
Tb927.11.12240,11193.72685273309,15428.550247054392,673.896939961332,25948.380159826153,5933.811896347212,20688.46520344027,4.72627519517145,-1.8017955224669093,"cysteine peptidase, Clan CA, family C19, putative",4,-1.9835140860662661,0.18576547959362988,0.7310349868702629
Tb927.11.12250,22297.391832765217,28352.852935624134,17399.178407894073,33251.06636049528,19848.285120329645,30801.959648059707,5.005611544102709,-0.6340077745959806,DNA replication licensing factor MCM4,11,-3.162548000926291,0.08711606543874273,1.059901747540962
Tb927.11.1230,38569.99811194118,25775.179723004207,242.09094973062253,64103.08688521476,19406.0445308359,44939.133304109484,5.10954600116786,-1.21146621266688,"hypothetical protein, conserved",14,-0.9421135435237554,0.4455831892055244,0.35107120242363854
Tb927.11.12380,67241.74317839326,83349.71519617285,39734.91274233769,110856.54563222843,53488.327960365474,97103.13041420064,5.478830334819532,-0.860293700158402,"hypothetical protein, conserved",22,-2.242375590812779,0.1541666407831645,0.812009590559615
Tb927.11.12390,5668.44419154377,8478.523477035946,13471.146766502643,675.8209020770709,9569.795479023207,4577.172189556508,4.451693356659898,1.064031526476836,"hypothetical protein, conserved",1,0.9048961561655829,0.461031035863505,0.33626983762430224
Tb927.11.1250,112073.1154507636,145538.9104921148,110192.91053170226,147419.11541117614,111133.01299123293,146479.01295164548,5.711996128725683,-0.39840652965952233,"Mitochondrial SSU ribosomal protein, putative",25,-26.585821584069443,0.001411820070298863,2.850220648507703
Tb927.11.1260,10804.03475170115,13007.47017260564,8289.885282001116,15521.619642305677,9546.960016851133,14264.544907455658,4.6778168400259394,-0.5793203978998293,"copper-transporting ATPase-like protein, putative",3,-2.65364991793241,0.11749984629373474,0.9299627015099172
Tb927.11.12600,56518.35915865514,53644.98904422119,53975.92003948924,56187.42816338709,55247.139599072194,54916.208603804145,5.34306712265809,0.008667745664380102,"ATP-dependent DNA helicase, putative",20,0.18407799745908576,0.8709260159240476,0.06001873619857681
Tb927.11.12630,11832.290062891965,19847.75441976732,704.1036065857403,30975.940876073542,6268.196834738853,25411.847647920433,4.801815778384465,-2.0193788855300183,"hypothetical protein, conserved",6,-2.4328501970771725,0.13545664822490577,0.8681996748941153
Tb927.11.12880,10998.741304273257,17259.4774483482,5316.495190376409,22941.723562245043,8157.618247324833,20100.60050529662,4.752174778431714,-1.3010187026377524,Present in the outer mitochondrial membrane proteome 17,5,-2.972403367586969,0.09699606304240742,1.0132458928848567
Tb927.11.12950,208580.13389566337,186934.6145216881,191570.1435412191,203944.6048761324,200075.13871844125,195439.60969891027,5.898192678281114,0.033819021894544214,"ras-like small GTPase, putative",27,0.38539869051024755,0.7370705056133379,0.13249096704697563
Tb927.11.12970,16592.70503601009,17188.967968420082,398.9294794731724,33382.743524957,8495.817257741632,25285.85574668854,4.829711149442501,-1.57350596458683,"hypothetical protein, conserved",7,-1.4662856145520675,0.2802281370262802,0.5524882604073029
Tb927.11.12980,73163.57677280407,53081.24990540213,47678.03148394696,78566.79519425926,60420.804128375516,65824.0225498307,5.4022435860892015,-0.12356880847761825,"hypothetical protein, conserved",21,-0.2998289691461702,0.7925988750710435,0.10094654839191877
Tb927.11.13110,58708.030633863396,77309.45638655654,81031.24608835083,54986.2409320691,69869.63836110712,66147.84865931282,5.434624742477285,0.07897143684464013,"hypothetical protein, conserved",21,0.2357816902904982,0.8355471095351613,0.07802905883535714
Tb927.11.13120,19514.37334363502,13097.23388846519,32426.387889098787,185.21934300142098,25970.380616366903,6641.226615733306,4.814402198788599,1.9673455250221215,"PUB domain containing protein, putative",6,2.117063270076449,0.1684645509231388,0.773491471398781
Tb927.11.13210,30402.123210179478,38118.00532735342,158.98115126451273,68361.14738626839,15280.552180721996,53239.57635681091,5.1368481646551905,-1.8008024135432639,"hypothetical protein, conserved",15,-1.7750194969721709,0.21788566852987293,0.6617713346141584
Tb927.11.13270,4181.771328467409,1171.219615596146,4287.592238517491,1065.3987055460632,4234.6817834924495,1118.3091605711047,4.029626504329207,1.9209344803230974,"hypothetical protein, conserved",0,41.64787872886144,0.0005760217164019867,3.239561143077198
Tb927.11.13310,70994.45353644933,28191.217966717355,18621.002454234414,80564.66904893226,44807.72799534188,54377.943507824806,5.297478933578612,-0.2792740162687769,"hypothetical protein, conserved",19,-0.2584196437874753,0.8202460992653555,0.08605582625317296
Tb927.11.13530,33631.41089350204,42673.408453717195,303.3353417234498,76001.48400549577,16967.373117612744,59337.44622960649,5.183581964153668,-1.806179612654338,"hypothetical protein, conserved",16,-1.797893548957808,0.21401795473221286,0.6695497906039449
Tb927.11.13640,18437.275258492926,18919.83309424393,23448.96586423448,13908.142488502375,20943.120561363703,16413.987791373154,4.873403247722767,0.3515506370114994,J-binding protein,8,1.2780439761726508,0.3295144746146126,0.48212550335469473
Tb927.11.13660,46848.96845766951,40651.16493598806,232.47685405929195,87267.65653959826,23540.7226558644,63959.410737793165,5.2430387107672685,-1.441998038158642,"hypothetical protein, conserved",18,-1.226189592834237,0.3449053860037775,0.4623000236857947
Tb927.11.13750,37120.783988376796,21358.700558137185,58396.71386072376,82.7706857902265,47758.74892455028,10720.735621963706,5.068033531645399,2.1553611424158308,Ras-related protein Rab4,13,2.461921102868112,0.13288205325655295,0.8765336699071921
Tb927.11.1400,42524.046308185425,21106.703820458428,63522.23774403356,108.51238461027759,53023.14202610949,10607.608102534352,5.104697038730639,2.3215227821743225,"hypothetical protein, conserved",14,2.8566566560399207,0.10380858833408059,0.9837667147746005
Tb927.11.14030,2409.269626284834,2069.239565511979,3650.3927877847937,828.1164040120193,3029.831207034814,1448.6779847619991,3.9521634655715103,1.064500477692952,cyclin 9,0,1.8016651372662407,0.21338894638053896,0.6708280809296805
Tb927.11.14110,72944.63972008435,77313.62060853626,55070.722114787975,95187.53821383264,64007.68091743616,86250.57941118444,5.477868351989535,-0.4302891096885552,TFIIH basal transcription factor subunit,22,-1.7598944680726205,0.22049380116513753,0.656603615527739
Tb927.11.14340,6078.394289466985,7426.141622836044,12740.555732458366,763.980179844661,9409.475010962677,4095.0609013403528,4.431509659775081,1.2002293243208493,exportin 1,1,1.128119841316873,0.376401349611452,0.4243488280509563
Tb927.11.14390,35677.030042499886,48706.69649951307,84249.46053026631,134.26601174666223,59963.2452863831,24420.481255629868,5.227288696383891,1.2959868340041603,"hypothetical protein, conserved",17,1.0348475139447206,0.40946878310371093,0.3877792021882416
Tb927.11.14410,16170.27188121201,31541.194967305248,47505.48380725844,205.9830412588164,31837.877844235223,15873.589004282032,4.979652764443071,1.0041158190435218,"Ankyrin repeats (3 copies), putative",11,0.7204966044074169,0.5460501147361944,0.2627674973051161
Tb927.11.14970,28344.912238672747,36122.53411412182,41330.24522142896,23137.20113136561,34837.57873005085,29629.867622743717,5.1103704631939175,0.23359217691442646,"hypothetical protein, conserved",14,0.5671641756630207,0.6277728390023265,0.20219747826099535
Tb927.11.15030,39412.92146343484,28595.07654288246,67851.45725736173,156.5407489555664,53632.18936039829,14375.808645919013,5.133589986101891,1.8994560373090699,small GTPase,15,1.9521717439459014,0.19017060443942063,0.7208566131419115
Tb927.11.15070,27746.427267483024,43348.41862072478,34086.053339054524,37008.792549153266,30916.240303268773,40178.605584939025,5.152868112800971,-0.3780626105566901,Basal body protein,15,-2.0662042923526425,0.174784853268985,0.7574962057217474
Tb927.11.15090,31808.626303509493,32491.132233244007,64192.20932573776,107.54921101575526,48000.41781462362,16299.34072212988,5.109239337696253,1.5582333523584002,"hypothetical protein, conserved",14,1.3844080543918416,0.300463624430924,0.5222080982541217
Tb927.11.15160,54972.460514196086,16627.500486145535,71518.7018033345,81.25919700712171,63245.581158765286,8354.379841576329,5.155942781416794,2.920360041225347,"hypothetical protein, conserved",16,4.691571940793493,0.04255323186987152,1.371067450151666
Tb927.11.1540,90907.99246656506,47180.794308540266,14220.497566588161,123868.28920851719,52564.24501657661,85524.54175852874,5.441188409655982,-0.7022566785928299,"isovaleryl-coA dehydrogenase, putative",22,-0.6078291999641843,0.6051272133362785,0.21815331585615713
Tb927.11.15460,34072.28678579826,18747.472980990286,29772.371542182304,23047.388224606246,31922.32916399028,20897.430602798268,5.023826417294535,0.6112403495975923,"ATP-dependent DEAD/H RNA helicase, putative",12,3.6260159062842026,0.06835130358989372,1.1652531981920071
Tb927.11.15560,23252.41496032049,40971.91059280597,64086.300337138186,138.02521598827516,43669.35764872934,20554.967904397123,5.108729547915818,1.08713419085141,Nucleoporin NUP53a,14,0.800528364145585,0.5073877424784491,0.29466002871513974
Tb927.11.15740,30191.131198641913,27753.390167986934,448.38876793081545,57496.13259869802,15319.759983286363,42624.76138334248,5.064042375519751,-1.4762980632976233,"hypothetical protein, conserved",13,-1.298303389155648,0.32372617146453997,0.4898221888792413
Tb927.11.15800,30197.353990989566,18665.2447392325,18632.087773370728,30230.51095685134,24414.720882180147,24447.87784804192,4.99000655662687,-0.001957955524469119,Tip Of Extending FAZ protein 1,11,-0.004054470509068519,0.9971330681910728,0.0012468808811068957
Tb927.11.15850,90977.1280977899,122672.23405406775,90458.68754834624,123190.67460351139,90717.90782306806,122931.45432878958,5.630731596237079,-0.43839482995435725,kinteoplast poly(A) polymerase complex 1 subunit,24,-87.87282246617437,0.00012948113330328627,3.887793508024411
Tb927.11.15910,32602.16914613184,25452.01983208839,57933.57540044099,120.61357777924395,45267.87227328641,12786.316704933817,5.064863557972666,1.823886763570875,iron superoxide dismutase,13,1.8133954329489852,0.2114481657024379,0.674796077973996
Tb927.11.15960,27594.611308537274,57272.73902997322,183.79125848509054,84683.5590800254,13889.201283511182,70978.14905499932,5.229770638852449,-2.3534113150991867,"amino acid transporter, putative",17,-2.9454049186643765,0.09852700101568458,1.006444736150304
Tb927.11.16010,12298.394681813788,11523.305343166892,23445.101962277615,376.59806270306854,17871.7483220457,5949.951702934981,4.678002747148395,1.5867309114918242,"hypothetical protein, conserved",3,1.5125512891281856,0.2695470074415992,0.569365485422489
Tb927.11.16110,32246.672711755255,16260.007250947867,48413.33032716429,93.34963553882972,40330.00151945977,8176.678443243349,4.986831546043063,2.302266649060514,"integrin alpha chain protein, putative",11,2.812681919261305,0.10657531260523263,0.9723433848123955
Tb927.11.16120,38778.98735351923,17555.794435921667,24075.586108850515,32259.195680590394,31427.286731184875,24907.49505825603,5.051806612097774,0.3354377853859503,"hypothetical protein, conserved",12,0.6270914908920371,0.5946432192909594,0.22574352900687827
Tb927.11.16140,6699.301359245858,9033.524477798244,14941.470610745411,791.3552262986922,10820.385984995635,4912.439852048468,4.497836730697512,1.139240315702275,DNA replication licensing factor MCM7,2,1.0137012832469396,0.41741212153733454,0.3794349432908363
Tb927.11.16210,18516.784390884866,17909.179468137307,36150.56068009336,275.4031789288118,27333.672535489113,9092.29132353306,4.862441048024098,1.5879634975133832,"cAMP response protein 1, putative",7,1.4629429501242663,0.28102031228727786,0.5512622879402574
Tb927.11.1630,22952.661533011644,27625.95176745043,35869.032750907456,14709.580549554628,29410.84714195955,21167.76615850253,5.004996913906591,0.47447931053059444,"LSU ribosomal protein, mitochondrial, putative",11,0.9025349864823548,0.4620299908694444,0.33532983300151775
Tb927.11.16410,60412.59031823821,45918.31441656233,26176.16100987343,80154.74372492712,43294.37566405582,63036.52907074473,5.327689504826079,-0.5420084812098978,"enolase, putative",20,-0.8154945379005463,0.5004604294688215,0.30063025573256114
Tb927.11.16460,20532.399547559966,15052.815587379062,35373.67065125659,211.544483682448,27953.035099408276,7632.180035530755,4.852299591417328,1.8728378286798018,"hypothetical protein, conserved",7,1.9363589971209134,0.1924463933190969,0.715690223703149
Tb927.11.16470,20000.06982823248,37431.93063943097,38803.00066117254,18628.999806490905,29401.53524470251,28030.465222960935,5.060183939525444,0.06889580043936205,"hypothetical protein, conserved",13,0.1031214674423672,0.9272751943384633,0.03279135793084535
Tb927.11.16530,22135.557844252246,24914.261157944726,23382.98819614394,23666.83080605303,22759.273020198092,24290.545981998876,4.973587952725912,-0.09394044237763648,"hypothetical protein, conserved",10,-1.7360063325298214,0.22469719706789698,0.6484023450509997
Tb927.11.16550,12068.27067884425,18002.128321427124,29883.18544708639,187.2135531849809,20975.72806296532,9094.670937306053,4.779169186400564,1.205627542714518,"Zinc finger protein, C3H1 type-like",5,0.9431620830647839,0.44515602843012636,0.3514877409080549
Tb927.11.16640,112104.96456191134,88067.90408602206,6780.454171824043,193392.41447610935,59442.7093668677,140730.1592810657,5.602435208692474,-1.2433597597829085,"Uncharacterised protein family UPF0564, putative",24,-1.0914630762926558,0.38902167916504016,0.41002619589947564
Tb927.11.16850,31269.35322825506,18605.035722103363,33294.46641632114,16579.92253403726,32281.9098222881,17592.479128070314,4.998907583514412,0.8757671306882773,"Golgi transport complex subunit 5, putative",11,10.258188151517995,0.009369606263906899,2.028278658952712
Tb927.11.16920,32550.811097809677,32503.193378426782,46368.73079773168,18685.273678504782,39459.77094777068,25594.233528465782,5.114304030895244,0.6245637791401661,VSG exclusion protein 1,14,1.4190870618594866,0.2916779874870605,0.5350963452136452
Tb927.11.16980,24888.45231167417,17843.973947153092,42659.227591799114,73.19866702815297,33773.83995173664,8958.586307090622,4.931787547524146,1.9145632238071881,"chaperone protein DnaJ, putative",9,1.9748192020207709,0.1869736604844954,0.7282195694631356
Tb927.11.1850,50595.45623016157,99480.75743120271,48696.81314495853,101379.40051640577,49646.13468756005,100430.07897380425,5.477341859831171,-1.0164381206010649,"hypothetical protein, conserved",22,-37.82666859302066,0.0006981501272649091,3.156051178476948
Tb927.11.1970,38593.85342936061,18917.019730570155,57425.36638180942,85.50677812134816,48009.60990558502,9501.263254345751,5.060779956996032,2.337131966718935,"hypothetical protein, conserved",13,2.891909228762493,0.10166360325573179,0.9928345016926403
Tb927.11.2200,27591.34375137752,25129.396116443473,52570.525793071174,150.21407474981245,40080.93477222435,12639.805095596643,5.023011492057547,1.6649419381392982,"DNA-directed RNA polymerase II, putative",12,1.553598420106412,0.260498707502239,0.5841944271669058
