[Input ID],Gene_desc,Score,Ratio H/L normalized,Intensity,logint,logRatio,[source_id],[Product Description],[# TM Domains],[SignalP Peptide]2
Tb927.1.1060,"gene_product=Cell cycle checkpoint protein RAD1-like, putative",10.926,,136700,11.82554402,,Tb927.1.1060:mRNA,"Cell cycle checkpoint protein RAD1-like, putative",0,1
Tb927.1.3830,"gene_product=glucose-6-phosphate isomerase, glycosomal",7.9466,,428390,12.96778927,,Tb927.1.3830:mRNA,"glucose-6-phosphate isomerase, glycosomal",0,0
Tb927.1.4490,"gene_product=acetyltransferase, putative",9.1814,,340190,12.73725956,,Tb927.1.4490:mRNA,"acetyltransferase, putative",0,0
Tb927.1.5030,"gene_product=leucine-rich repeat protein (LRRP), putative",2.0529,,0,#NAME?,,Tb927.1.5030:mRNA,"leucine-rich repeat protein (LRRP), putative",0,0
Tb927.10.10160,"gene_product=pentatricopeptide repeat domain containing protein, putative",3.9296,,0,#NAME?,,Tb927.10.10160:mRNA,"Pentatricopeptide repeat protein (PPR), putative",0,0
Tb927.10.10350,"gene_product=STE/STE11 serine/threonine-protein kinase, putative",2.9802,,536660,13.19312003,,Tb927.10.10350:mRNA,"STE/STE11 serine/threonine-protein kinase, putative",0,0
Tb927.10.10850,gene_product=Protein argonaute-1,4.4245,,0,#NAME?,,Tb927.10.10850:mRNA,Protein argonaute-1,0,0
Tb927.10.10880,"gene_product=ATP-binding cassette sub-family F member 1, putative",5.1603,,443020,13.00137019,,Tb927.10.10880:mRNA,"ATP-binding cassette sub-family F member 1, putative",0,0
Tb927.6.4690,"gene_product=60S ribosomal protein L9, putative",3.6383,,971540,13.78663772,,Tb927.6.4690:mRNA,"60S ribosomal protein L9, putative",0,0
Tb927.10.11300,"gene_product=paraflagellar rod component, putative",5.1542,,6673700,15.71368499,,Tb927.10.11300:mRNA,"paraflagellar rod component, putative",0,0
Tb927.10.11310,gene_product=intraflagellar transport protein 57/55,2.4566,,131850,11.78942019,,Tb927.10.11310:mRNA,intraflagellar transport protein 57/55,0,0
Tb927.10.11380,"gene_product=hypothetical protein, conserved",10.973,,1773900,14.38869107,,Tb927.10.11380:mRNA,"hypothetical protein, conserved",0,0
Tb927.10.11510,"gene_product=hypothetical protein, conserved",4.266,,113940,11.64342727,,Tb927.10.11510:mRNA,"hypothetical protein, conserved",0,0
Tb927.10.11930,gene_product=beta-D-hydroxybutyrate dehydrogenase,4.2194,,0,#NAME?,,Tb927.10.11930:mRNA,beta-D-hydroxybutyrate dehydrogenase,0,1
Tb927.10.12000,"gene_product=iron-sulfur cluster assembly protein, putative",9.161,,201180,12.21195531,,Tb927.10.12000:mRNA,"iron-sulfur cluster assembly protein, putative",0,0
Tb927.10.12030,"gene_product=hypothetical protein, conserved",2.4578,,0,#NAME?,,Tb927.10.12030:mRNA,"hypothetical protein, conserved",0,0
Tb927.10.12050,"gene_product=hypothetical protein, conserved",8.0567,,289380,12.57549598,,Tb927.10.12050:mRNA,"LSU ribosomal protein, mitochondrial, putative",0,1
Tb927.10.1210,"gene_product=katanin, putative",2.6019,,295100,12.59506956,,Tb927.10.1210:mRNA,"katanin, putative",0,0
Tb927.10.12710,"gene_product=heat shock protein 110, putative",5.2957,,543680,13.20611612,,Tb927.10.12710:mRNA,"heat shock protein 110, putative",0,0
Tb927.10.13180,"gene_product=Nrap protein, putative",8.573,,509400,13.14098884,,Tb927.10.13180:mRNA,"Nrap protein, putative",0,0
Tb927.10.13430,"gene_product=citrate synthase, putative",2.2247,,405520,12.91292547,,Tb927.10.13430:mRNA,"citrate synthase, putative",0,1
Tb927.11.9710,"gene_product=60S ribosomal protein L10a, putative",6.491,,0,#NAME?,,Tb927.11.9710:mRNA,"60S ribosomal protein L10a, putative",0,0
Tb927.10.13510,"gene_product=zinc metallopeptidase, putative",23.111,,415160,12.93641927,,Tb927.10.13510:mRNA,"zinc metallopeptidase, putative",1,0
Tb927.10.13870,"gene_product=tubulin tyrosine ligase protein, putative",2.5103,,97723,11.48989222,,Tb927.10.13870:mRNA,"tubulin tyrosine ligase protein, putative",0,0
Tb927.10.1470,gene_product=hypoxanthine-guanine phosphoribosyltransferase,2.4151,,433280,12.97913945,,Tb927.10.1470:mRNA,hypoxanthine-guanine phosphoribosyltransferase,0,0
Tb927.10.14150,"gene_product=nuclear segregation protein, putative",3.9701,,248160,12.42182898,,Tb927.10.14150:mRNA,"nuclear segregation protein, putative",0,0
Tb927.10.14380,"gene_product=Hsp70 protein, putative",4.8969,,169400,12.04001806,,Tb927.10.14380:mRNA,"Hsp70 protein, putative",0,1
Tb927.10.14770,gene_product=Associated kinase of Tb14-3-3,2.5351,,0,#NAME?,,Tb927.10.14770:mRNA,Associated kinase of Tb14-3-3,0,0
Tb927.10.15420,"gene_product=methyltransferase domain containing protein, putative",3.2275,,207110,12.24100533,,Tb927.10.15420:mRNA,"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 5, putative",0,0
Tb927.10.15520,"gene_product=signal recognition particle protein, putative",18.471,,526630,13.17425349,,Tb927.10.15520:mRNA,"signal recognition particle protein, putative",0,0
Tb927.10.15740,"gene_product=hypothetical protein, conserved",2.3988,,169690,12.04172852,,Tb927.10.15740:mRNA,"hypothetical protein, conserved",0,0
Tb927.10.1690,"gene_product=nucleotide binding protein, putative",3.3959,,1346600,14.11309346,,Tb927.10.1690:mRNA,"cytosolic Fe-S cluster assembly factor NBP35, putative",0,0
Tb927.10.170,"gene_product=pseudouridine synthase, Cbf5p",3.3122,,316290,12.66441479,,Tb927.10.170:mRNA,"pseudouridine synthase, Cbf5p",0,0
Tb927.10.2230,"gene_product=NADPH:adrenodoxin oxidoreductase, mitochondrial, putative",1.4462,,167690,12.02987232,,Tb927.10.2230:mRNA,"NADPH:adrenodoxin oxidoreductase, mitochondrial, putative",0,0
Tb927.10.2490,gene_product=glucose-6-phosphate 1-dehydrogenase,1.6633,,183140,12.11800617,,Tb927.10.2490:mRNA,glucose-6-phosphate 1-dehydrogenase,0,0
Tb927.10.3080,"gene_product=methionine biosynthetic protein, putative",3.0382,,217750,12.29110289,,Tb927.10.3080:mRNA,"methionine biosynthetic protein, putative",0,1
Tb927.10.3280,"gene_product=60S ribosomal proteins L38, putative",9.2769,,0,#NAME?,,Tb927.10.3280:mRNA,"60S ribosomal proteins L38, putative",0,0
Tb927.10.3500,"gene_product=RNA-binding protein, putative",8.4863,,134820,11.81169583,,Tb927.10.3500:mRNA,splicing factor u2af 65 kda subunit,0,0
Tb927.10.3570,gene_product=RNA editing exonuclease 2,8.1333,,379440,12.84645176,,Tb927.10.3570:mRNA,RNA editing exonuclease 2,0,0
Tb927.10.370,"gene_product=calcineurin B subunit, putative",3.4508,,278180,12.53602367,,Tb927.10.370:mRNA,"calcineurin B subunit, putative",0,0
Tb927.10.4060,"gene_product=Ankyrin repeats (3 copies), putative",12.171,,312420,12.65210372,,Tb927.10.4060:mRNA,"Ankyrin repeats (3 copies), putative",0,0
Tb927.10.430,"gene_product=peroxidase, putative",34.449,,212820,12.26820202,,Tb927.10.430:mRNA,"peroxidase, putative",0,1
Tb927.10.4520,"gene_product=6-phosphofructo-2-kinase/fructose-2,6-bisphosphatas, putative",1.5968,,82269,11.31774964,,Tb927.10.4520:mRNA,"6-phosphofructo-2-kinase/fructose-2,6-bisphosphatas, putative",0,0
Tb927.10.4990,gene_product=cdc2-related kinase 3,3.2076,,438530,12.9911835,,Tb927.10.4990:mRNA,cdc2-related kinase 3,0,0
Tb927.10.5030,"gene_product=ubiquitin/ribosomal protein S27a, putative",5.5613,,223510,12.31721143,,Tb927.10.5030:mRNA,"ubiquitin/ribosomal protein S27a, putative",0,0
Tb927.10.520,"gene_product=Mitochondrial ATP synthase subunit, putative",11.744,,228320,12.33850343,,Tb927.10.520:mRNA,"Mitochondrial ATP synthase subunit, putative",1,0
Tb927.10.5450,gene_product=ISWI complex protein,5.2782,,0,#NAME?,,Tb927.10.5450:mRNA,ISWI complex protein,0,0
Tb927.10.5520,"gene_product=AmmeMemoRadiSam system protein B, putative",8.461,,841580,13.64303636,,Tb927.10.5520:mRNA,"AmmeMemoRadiSam system protein B, putative",0,0
Tb927.10.560,"gene_product=40S ribosomal proteins S11, putative",9.0354,,859250,13.66381519,,Tb927.10.560:mRNA,"40S ribosomal proteins S11, putative",0,0
Tb927.10.570,"gene_product=Sec8 exocyst complex component specific domain containing protein, putative",1.7403,,0,#NAME?,,Tb927.10.570:mRNA,"Sec8 exocyst complex component specific domain containing protein, putative",0,0
Tb927.10.5840,"gene_product=translation elongation factor 1-beta, putative",4.6716,,87590,11.38042212,,Tb927.10.5840:mRNA,"translation elongation factor 1-beta, putative",0,0
Tb927.10.6540,"gene_product=kinetoplastid-specific phospho-protein phosphatase, putative",2.0412,,646640,13.379545,,Tb927.10.6540:mRNA,"kinetoplastid-specific phospho-protein phosphatase, putative",0,0
Tb927.10.6630,"gene_product=ATP-dependent RNA helicase DBP2A, putative",2.4094,,147920,11.90442687,,Tb927.10.6630:mRNA,"ATP-dependent RNA helicase DBP2A, putative",0,0
Tb927.10.6800,"gene_product=developmentally regulated GTP-binding protein, putative",3.4377,,68219,11.1304784,,Tb927.10.6800:mRNA,"developmentally regulated GTP-binding protein, putative",0,0
Tb927.10.6810,"gene_product=guanylate kinase, putative",31.352,,90422,11.41224288,,Tb927.10.6810:mRNA,"guanylate kinase, putative",0,0
Tb927.10.7240,gene_product=kinetoplastid kinetochore protein 14,2.2091,,134510,11.80939382,,Tb927.10.7240:mRNA,kinetoplastid kinetochore protein 14,0,0
Tb927.10.7340,"gene_product=40S ribosomal protein S24E, putative",17.852,,0,#NAME?,,Tb927.10.7340:mRNA,"40S ribosomal protein S24E, putative",0,0
Tb927.10.7620,"gene_product=mitochondrial ATP-dependent zinc metallopeptidase, putative",6.4906,,176340,12.08016923,,Tb927.10.7620:mRNA,"mitochondrial ATP-dependent zinc metallopeptidase, putative",1,0
Tb927.10.770,"gene_product=RF-1 domain containing protein, putative",19.66,,304720,12.6271486,,Tb927.10.770:mRNA,"RF-1 domain containing protein, putative",0,0
Tb927.10.7930,"gene_product=2,3-bisphosphoglycerate-independent phosphoglycerate mutase",18.257,,235310,12.36865907,,Tb927.10.7930:mRNA,"2,3-bisphosphoglycerate-independent phosphoglycerate mutase",0,0
Tb927.10.8060,"gene_product=SET domain containing protein, putative",2.205,,72398,11.18993395,,Tb927.10.8060:mRNA,"SET domain containing protein, putative",0,0
Tb927.10.8730,"gene_product=ABC1 family, putative",9.5331,,511850,13.14578689,,Tb927.10.8730:mRNA,"ABC1 family, putative",2,1
Tb927.10.8950,gene_product=kinetoplast-associated protein 4 isoform 1,3.2309,,1749800,14.37501205,,Tb927.10.8950:mRNA,kinetoplast-associated protein 4 isoform 1,0,0
Tb927.11.4300,"gene_product=60S ribosomal protein L18, putative",3.9958,,0,#NAME?,,Tb927.11.4300:mRNA,"60S ribosomal protein L18, putative",0,0
Tb927.11.10240,gene_product=ATP-dependent protease subunit HslV,3.4984,,271420,12.51142272,,Tb927.11.10240:mRNA,ATP-dependent protease subunit HslV,0,0
Tb927.11.10510,"gene_product=ubiquinone biosynthesis methyltransferase, putative",10.56,,278860,12.53846514,,Tb927.11.10510:mRNA,"ubiquinone biosynthesis methyltransferase, putative",0,0
Tb927.11.10670,"gene_product=glycosyl hydrolase, putative",9.395,,486080,13.0941285,,Tb927.11.10670:mRNA,"glycosyl hydrolase, putative",0,0
Tb927.11.10860,"gene_product=Nin one binding (NOB1) Zn-ribbon like, putative",3.7034,,187880,12.14355874,,Tb927.11.10860:mRNA,20S-pre-rRNA D-site endonuclease NOB1,0,0
Tb927.11.10880,"gene_product=hypothetical protein, conserved",5.3752,,449770,13.01649162,,Tb927.11.10880:mRNA,"hypothetical protein, conserved",0,0
Tb927.11.11170,"gene_product=hypothetical protein, conserved",4.324,,1730300,14.36380536,,Tb927.11.11170:mRNA,"hypothetical protein, conserved",0,0
Tb927.11.11520,gene_product=glycosomal membrane protein,3.1353,,296530,12.59990367,,Tb927.11.11520:mRNA,glycosomal membrane protein,2,0
Tb927.11.12630,"gene_product=hypothetical protein, conserved",3.3818,,104950,11.56123933,,Tb927.11.12630:mRNA,"hypothetical protein, conserved",0,0
Tb927.11.12670,"gene_product=Methyltransferase TYW3, putative",8.2682,,112820,11.63354891,,Tb927.11.12670:mRNA,"Methyltransferase TYW3, putative",0,0
Tb927.11.1270,"gene_product=hypothetical protein, conserved",7.2594,,0,#NAME?,,Tb927.11.1270:mRNA,"Mitochondrial ATP synthase subunit, putative",2,0
Tb927.11.13290,gene_product=mitochondrial import inner membrane translocase subunit tim17,2.5691,,242550,12.39896315,,Tb927.11.13290:mRNA,mitochondrial import inner membrane translocase subunit tim17,2,0
Tb927.11.13300,"gene_product=hypothetical protein, conserved",1.5181,,71380,11.175773,,Tb927.11.13300:mRNA,"Intraflagellar transport protein 25 homolog, putative",0,0
Tb927.11.13810,"gene_product=ATP- dependent RNA helicase, putative",6.5189,,523440,13.16817769,,Tb927.11.13810:mRNA,"ATP- dependent RNA helicase, putative",0,0
Tb927.11.13890,"gene_product=AKAP7 2'5' RNA ligase-like domain containing protein, putative",2.694,,153440,11.94106489,,Tb927.11.13890:mRNA,"AKAP7 2'5' RNA ligase-like domain containing protein, putative",0,0
Tb927.11.14120,"gene_product=phenylalanyl-tRNA synthetase alpha chain, putative",3.2908,,304660,12.62695168,,Tb927.11.14120:mRNA,"phenylalanyl-tRNA synthetase alpha chain, putative",0,0
Tb927.11.14230,"gene_product=Vps23 core domain containing protein, putative",6.8277,,366550,12.81189022,,Tb927.11.14230:mRNA,"Vps23 core domain containing protein, putative",0,0
Tb927.11.14390,"gene_product=hypothetical protein, conserved",1.4065,,332600,12.71469585,,Tb927.11.14390:mRNA,"hypothetical protein, conserved",0,0
Tb927.11.14590,gene_product=G5-interacting protein,5.315,,718070,13.48432234,,Tb927.11.14590:mRNA,G5-interacting protein,0,0
Tb927.11.15010,"gene_product=Serine/threonine-protein kinase NEK21, putative",6.7752,,975060,13.79025429,,Tb927.11.15010:mRNA,"Serine/threonine-protein kinase NEK21, putative",0,0
Tb927.11.16740,"gene_product=chaperone protein DnaJ, putative",7.1167,,509400,13.14098884,,Tb927.11.16740:mRNA,"chaperone protein DnaJ, putative",0,1
Tb927.11.16810,"gene_product=dynein light intermediate chain D1bLIC, putative",2.2876,,139920,11.84882611,,Tb927.11.16810:mRNA,"dynein light intermediate chain D1bLIC, putative",0,0
Tb927.11.1740,gene_product=intraflagellar transport protein 88,3.332,,272040,12.51370439,,Tb927.11.1740:mRNA,intraflagellar transport protein 88,0,0
Tb927.11.1750,"gene_product=hypothetical protein, conserved",6.8998,,383910,12.85816343,,Tb927.11.1750:mRNA,"hypothetical protein, conserved",0,0
Tb927.11.2060,"gene_product=60S acidic ribosomal protein P0, putative",45.962,,542750,13.20440409,,Tb927.11.2060:mRNA,"60S acidic ribosomal protein P0, putative",0,0
Tb927.11.2200,"gene_product=DNA-directed RNA polymerase II, putative",5.5976,,0,#NAME?,,Tb927.11.2200:mRNA,"DNA-directed RNA polymerase II, putative",0,0
Tb927.11.2260,gene_product=Eukaryotic translation initiation factor 4E-1,35.292,,0,#NAME?,,Tb927.11.2260:mRNA,Eukaryotic translation initiation factor 4E-1,0,0
Tb927.11.2300,"gene_product=eukaryotic peptide chain release factor subunit 1, putative",7.5155,,811010,13.60603566,,Tb927.11.2300:mRNA,"eukaryotic peptide chain release factor subunit 1, putative",0,0
Tb927.11.2360,"gene_product=phenylalanyl-tRNA synthetase (beta subunit), putative",6.2412,,458190,13.03503922,,Tb927.11.2360:mRNA,"phenylalanyl-tRNA synthetase (beta subunit), putative",0,0
Tb927.11.2410,"gene_product=hypothetical protein, conserved",6.9563,,1791800,14.39873126,,Tb927.11.2410:mRNA,"Flabarin, putative",0,0
Tb927.11.2630,"gene_product=diphthamide biosynthesis enzyme Dph1/Dph2 domain containing protein, putative",3.3485,,84077,11.33948832,,Tb927.11.2630:mRNA,"diphthamide biosynthesis enzyme Dph1/Dph2 domain containing protein, putative",0,0
Tb927.11.2670,gene_product=Nucleoporin NUP59,55.593,,136640,11.82510501,,Tb927.11.2670:mRNA,Nucleoporin NUP59,0,1
Tb927.11.2690,"gene_product=succinyl-coA:3-ketoacid-coenzyme A transferase, mitochondrial precursor, putative",18.014,,0,#NAME?,,Tb927.11.2690:mRNA,"Succinyl-CoA:3-ketoacid coenzyme A transferase, mitochondrial",0,0
Tb927.11.280,"gene_product=hypothetical protein, conserved",5.5741,,229640,12.34426814,,Tb927.11.280:mRNA,"hypothetical protein, conserved",0,0
Tb927.11.2810,"gene_product=Protein of unknown function (DUF3773), putative",44.764,,5938400,15.59695029,,Tb927.11.2810.1:mRNA,"Protein of unknown function (DUF3773), putative",0,0
Tb927.2.6090,gene_product=60S ribosomal protein L44,2.3804,,0,#NAME?,,Tb927.2.6090:mRNA,60S ribosomal protein L44,0,0
Tb927.11.350,"gene_product=RNA-binding protein, putative",1.9535,,394970,12.88656509,,Tb927.11.350:mRNA,"RNA-binding protein, putative",0,0
Tb927.11.3830,"gene_product=hypothetical protein, conserved",12.868,,578980,13.26902321,,Tb927.11.3830:mRNA,"hypothetical protein, conserved",0,0
Tb927.11.4210,"gene_product=U-box domain containing protein, putative",7.2235,,446020,13.00811907,,Tb927.11.4210:mRNA,"U-box domain containing protein, putative",0,0
Tb927.11.4320,"gene_product=Uncharacterized ACR, COG1678, putative",4.0965,,358230,12.78893052,,Tb927.11.4320:mRNA,"Uncharacterized ACR, COG1678, putative",0,0
Tb927.11.4450,gene_product=ALBA-Domain Protein,11.812,,0,#NAME?,,Tb927.11.4450:mRNA,ALBA-Domain Protein,0,0
Tb927.11.4810,"gene_product=hypothetical protein, conserved",3.1519,,0,#NAME?,,Tb927.11.4810:mRNA,"hypothetical protein, conserved",0,1
Tb927.11.5030,"gene_product=hypothetical protein, conserved",4.0648,,0,#NAME?,,Tb927.11.5030:mRNA,"hypothetical protein, conserved",0,0
Tb927.11.5090,"gene_product=aspartate aminotransferase, mitochondrial",3.131,,852930,13.65643276,,Tb927.11.5090:mRNA,"aspartate aminotransferase, mitochondrial",0,0
Tb927.11.5140,"gene_product=ubiquitin carboxyl-terminal hydrolase, putative",2.985,,422350,12.95358963,,Tb927.11.5140:mRNA,"ubiquitin carboxyl-terminal hydrolase, putative",0,0
Tb927.11.530,"gene_product=RNA-binding protein, putative",3.0676,,73676,11.20743238,,Tb927.11.530:mRNA,"RNA-binding protein, putative",0,0
Tb927.11.5520,gene_product=triosephosphate isomerase,5.7331,,362380,12.80044866,,Tb927.11.5520:mRNA,triosephosphate isomerase,0,0
Tb927.11.5850,"gene_product=RNA-binding protein 38, putative",7.4686,,259190,12.46531666,,Tb927.11.5850:mRNA,"RNA-binding protein 38, putative",0,0
Tb927.11.6200,"gene_product=60S ribosomal protein L28, putative",11.869,,0,#NAME?,,Tb927.11.6200:mRNA,"60S ribosomal protein L28, putative",0,0
Tb927.11.6850,"gene_product=Optic atrophy 3 protein (OPA3), putative",3.4917,,0,#NAME?,,Tb927.11.6850:mRNA,"Optic atrophy 3 protein (OPA3), putative",0,0
Tb927.11.7170,gene_product=seryl-tRNA synthetase,3.0778,,0,#NAME?,,Tb927.11.7170:mRNA,seryl-tRNA synthetase,0,0
Tb927.11.740,gene_product=eukaryotic translation initiation factor 5A,7.3085,,0,#NAME?,,Tb927.11.740:mRNA,eukaryotic translation initiation factor 5A,0,0
Tb927.11.8200,"gene_product=ribosomal protein S26, putative",9.6826,,525780,13.17263815,,Tb927.11.8200:mRNA,"ribosomal protein S26, putative",0,0
Tb927.11.8210,gene_product=RAD50 DNA repair-like protein,6.9558,,97470,11.48729992,,Tb927.11.8210:mRNA,RAD50 DNA repair-like protein,0,0
Tb927.11.870,"gene_product=hypothetical protein, conserved",6.0385,,0,#NAME?,,Tb927.11.870:mRNA,mitochondrial ribosomal protein l23,0,0
Tb927.11.9120,"gene_product=SNF2 family N-terminal domain/Ring finger domain containing protein, putative",3.5789,,0,#NAME?,,Tb927.11.9120:mRNA,"SNF2 family N-terminal domain/Ring finger domain containing protein, putative",0,0
Tb927.11.9450,"gene_product=cyclophilin type peptidyl-prolyl cis-trans isomerase, putative",3.8587,,179760,12.09937791,,Tb927.11.9450:mRNA,"cyclophilin type peptidyl-prolyl cis-trans isomerase, putative",0,0
